latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.646748,77.2748,231.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m (°C),visibility (m),sunshine_duration (s),relative_humidity_2m (%),rain (mm),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²)
2024-12-11T09:00,12.1,24140.00,3600.00,48,0.00,0,0,0,0,270.0,174.0,96.0
2024-12-11T10:00,14.6,24140.00,3600.00,41,0.00,0,0,0,0,424.0,306.0,118.0
2024-12-11T11:00,17.1,24140.00,3600.00,35,0.00,0,0,0,0,534.0,403.0,131.0
2024-12-11T12:00,19.0,24140.00,3600.00,30,0.00,0,0,0,0,583.0,447.0,136.0
2024-12-11T13:00,20.1,24140.00,3600.00,27,0.00,0,0,0,0,566.0,433.0,133.0
2024-12-11T14:00,20.6,24140.00,3600.00,26,0.00,0,0,0,0,485.0,360.0,125.0
2024-12-11T15:00,20.3,24140.00,3600.00,27,0.00,0,0,0,0,348.0,242.0,106.0
2024-12-11T16:00,19.4,24140.00,3600.00,30,0.00,0,0,0,0,181.0,104.0,77.0
2024-12-11T17:00,17.5,24140.00,2357.68,36,0.00,0,0,0,0,36.0,13.0,23.0
2024-12-11T18:00,17.7,24140.00,0.00,36,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-11T19:00,16.8,24140.00,0.00,40,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-11T20:00,15.7,24140.00,0.00,44,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-11T21:00,14.6,24140.00,0.00,47,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-11T22:00,13.8,24140.00,0.00,51,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-11T23:00,13.1,24140.00,0.00,53,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-12T00:00,12.2,24140.00,0.00,56,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-12T01:00,11.5,24140.00,0.00,59,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-12T02:00,10.8,24140.00,0.00,63,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-12T03:00,10.2,24140.00,0.00,65,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-12T04:00,9.8,24140.00,0.00,67,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-12T05:00,9.4,24140.00,0.00,69,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-12T06:00,8.3,24140.00,0.00,73,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-12T07:00,8.2,24140.00,0.00,73,0.00,0,0,0,0,5.0,1.0,4.0
2024-12-12T08:00,9.8,24140.00,3600.00,66,0.00,0,0,0,0,103.0,49.0,54.0
2024-12-12T09:00,12.4,24140.00,3600.00,56,0.00,0,0,0,0,269.0,174.0,95.0
2024-12-12T10:00,15.4,24140.00,3600.00,46,0.00,0,0,0,0,423.0,305.0,118.0
2024-12-12T11:00,18.0,24140.00,3600.00,38,0.00,0,0,0,0,532.0,401.0,131.0
2024-12-12T12:00,19.6,24140.00,3600.00,32,0.00,0,0,0,0,580.0,445.0,135.0
2024-12-12T13:00,20.5,24140.00,3600.00,30,0.00,0,0,0,0,562.0,428.0,134.0
2024-12-12T14:00,20.8,24140.00,3600.00,29,0.00,0,0,0,0,480.0,355.0,125.0
2024-12-12T15:00,20.5,24140.00,3600.00,31,0.00,0,0,0,0,343.0,236.0,107.0
2024-12-12T16:00,19.6,24140.00,3600.00,33,0.00,0,0,0,0,178.0,101.0,77.0
2024-12-12T17:00,18.0,24140.00,2054.78,39,0.00,0,0,0,0,35.0,12.0,23.0
2024-12-12T18:00,18.0,24140.00,0.00,41,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-12T19:00,17.0,24140.00,0.00,46,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-12T20:00,16.1,24140.00,0.00,48,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-12T21:00,15.5,24140.00,0.00,50,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-12T22:00,14.9,24140.00,0.00,51,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-12T23:00,13.9,24140.00,0.00,54,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-13T00:00,13.2,24140.00,0.00,57,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-13T01:00,12.8,24140.00,0.00,59,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-13T02:00,12.2,24140.00,0.00,61,0.00,1,0,0,1,0.0,0.0,0.0
2024-12-13T03:00,11.6,24140.00,0.00,62,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-13T04:00,11.1,24140.00,0.00,63,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-13T05:00,10.6,24140.00,0.00,63,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-13T06:00,9.5,24140.00,0.00,71,0.00,12,0,0,12,0.0,0.0,0.0
2024-12-13T07:00,9.4,24140.00,0.00,69,0.00,0,0,0,0,5.0,1.0,4.0
2024-12-13T08:00,10.8,24140.00,3600.00,62,0.00,0,0,0,0,101.0,47.0,54.0
2024-12-13T09:00,12.9,24140.00,3600.00,53,0.00,0,0,0,0,267.0,172.0,95.0
2024-12-13T10:00,15.4,24140.00,3600.00,43,0.00,0,0,0,0,422.0,304.0,118.0
2024-12-13T11:00,17.8,24140.00,3600.00,37,0.00,0,0,0,0,534.0,404.0,130.0
2024-12-13T12:00,19.5,24140.00,3600.00,31,0.00,0,0,0,0,585.0,450.0,135.0
2024-12-13T13:00,20.5,24140.00,3600.00,28,0.00,0,0,0,0,570.0,437.0,133.0
2024-12-13T14:00,20.8,24140.00,3600.00,27,0.00,0,0,0,0,488.0,364.0,124.0
2024-12-13T15:00,20.5,24140.00,3600.00,28,0.00,0,0,0,0,352.0,245.0,107.0
2024-12-13T16:00,19.5,24140.00,3600.00,31,0.00,4,0,0,4,183.0,107.0,76.0
2024-12-13T17:00,18.2,24140.00,2348.02,35,0.00,11,0,0,11,37.0,13.0,24.0
2024-12-13T18:00,18.2,24140.00,0.00,36,0.00,3,0,0,3,0.0,0.0,0.0
2024-12-13T19:00,17.5,24140.00,0.00,37,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-13T20:00,16.6,24140.00,0.00,37,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-13T21:00,15.9,24140.00,0.00,37,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-13T22:00,15.1,24140.00,0.00,39,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-13T23:00,14.4,24140.00,0.00,41,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-14T00:00,13.6,24140.00,0.00,43,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-14T01:00,12.9,24140.00,0.00,46,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-14T02:00,12.2,24140.00,0.00,47,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-14T03:00,11.6,24140.00,0.00,49,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-14T04:00,11.1,24140.00,0.00,49,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-14T05:00,10.7,24140.00,0.00,50,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-14T06:00,9.4,24140.00,0.00,58,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-14T07:00,8.9,24140.00,0.00,60,0.00,0,0,0,0,5.0,1.0,4.0
2024-12-14T08:00,10.1,24140.00,3600.00,56,0.00,0,0,0,0,100.0,47.0,53.0
2024-12-14T09:00,12.1,24140.00,3600.00,49,0.00,0,0,0,0,265.0,171.0,94.0
2024-12-14T10:00,14.6,24140.00,3600.00,41,0.00,0,0,0,0,419.0,302.0,117.0
2024-12-14T11:00,17.0,24140.00,3600.00,34,0.00,0,0,0,0,528.0,399.0,129.0
2024-12-14T12:00,19.0,24140.00,3600.00,30,0.00,0,0,0,0,578.0,444.0,134.0
2024-12-14T13:00,20.3,24140.00,3600.00,28,0.00,0,0,0,0,561.0,430.0,131.0
2024-12-14T14:00,20.9,24140.00,3600.00,27,0.00,0,0,0,0,481.0,358.0,123.0
2024-12-14T15:00,20.9,24140.00,3600.00,28,0.00,0,0,0,0,346.0,241.0,105.0
2024-12-14T16:00,20.1,24140.00,3600.00,30,0.00,0,0,0,0,181.0,105.0,76.0
2024-12-14T17:00,18.4,24140.00,2640.88,34,0.00,0,0,0,0,37.0,14.0,23.0
2024-12-14T18:00,18.4,24140.00,0.00,36,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-14T19:00,17.4,24140.00,0.00,41,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-14T20:00,16.3,24140.00,0.00,45,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-14T21:00,15.4,24140.00,0.00,47,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-14T22:00,14.7,24140.00,0.00,49,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-14T23:00,14.0,24140.00,0.00,51,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-15T00:00,13.1,24140.00,0.00,53,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-15T01:00,12.3,24140.00,0.00,56,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-15T02:00,11.6,24140.00,0.00,58,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-15T03:00,10.9,24140.00,0.00,59,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-15T04:00,10.3,24140.00,0.00,61,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-15T05:00,9.8,24140.00,0.00,62,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-15T06:00,7.8,24140.00,0.00,74,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-15T07:00,7.7,24140.00,0.00,74,0.00,0,0,0,0,4.0,1.0,3.0
2024-12-15T08:00,9.4,24140.00,3600.00,66,0.00,0,0,0,0,97.0,45.0,52.0
2024-12-15T09:00,11.9,24140.00,3600.00,56,0.00,0,0,0,0,260.0,167.0,93.0
2024-12-15T10:00,14.7,24140.00,3600.00,47,0.00,0,0,0,0,415.0,298.0,117.0
2024-12-15T11:00,17.0,24140.00,3600.00,40,0.00,0,0,0,0,526.0,396.0,130.0
2024-12-15T12:00,19.0,24140.00,3600.00,34,0.00,0,0,0,0,579.0,444.0,135.0
2024-12-15T13:00,20.2,24140.00,3600.00,29,0.00,0,0,0,0,565.0,432.0,133.0
2024-12-15T14:00,20.9,24140.00,3600.00,27,0.00,0,0,0,0,485.0,362.0,123.0
2024-12-15T15:00,20.9,24140.00,3600.00,27,0.00,0,0,0,0,351.0,244.0,107.0
2024-12-15T16:00,20.0,24140.00,3600.00,30,0.00,0,0,0,0,184.0,107.0,77.0
2024-12-15T17:00,17.3,24140.00,2634.04,42,0.00,0,0,0,0,38.0,14.0,24.0
2024-12-15T18:00,17.0,24140.00,0.00,48,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-15T19:00,16.0,24140.00,0.00,54,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-15T20:00,15.1,24140.00,0.00,58,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-15T21:00,14.1,24140.00,0.00,63,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-15T22:00,13.2,24140.00,0.00,68,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-15T23:00,12.4,24140.00,0.00,72,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-16T00:00,11.6,24140.00,0.00,77,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-16T01:00,10.8,24140.00,0.00,82,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-16T02:00,10.1,24140.00,0.00,86,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-16T03:00,9.6,24140.00,0.00,89,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-16T04:00,9.3,24140.00,0.00,90,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-16T05:00,8.9,24140.00,0.00,92,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-16T06:00,7.6,24140.00,0.00,94,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-16T07:00,7.4,24140.00,0.00,96,0.00,12,12,0,0,4.0,0.0,4.0
2024-12-16T08:00,8.5,24140.00,3600.00,92,0.00,40,40,0,0,88.0,33.0,55.0
2024-12-16T09:00,10.6,24140.00,3600.00,82,0.00,57,57,0,0,217.0,100.0,117.0
2024-12-16T10:00,13.4,24140.00,3600.00,72,0.00,2,2,0,0,367.0,195.0,172.0
2024-12-16T11:00,16.3,24140.00,3600.00,60,0.00,0,0,0,0,522.0,390.0,132.0
2024-12-16T12:00,18.2,24140.00,3600.00,51,0.00,0,0,0,0,571.0,436.0,135.0
2024-12-16T13:00,19.7,24140.00,3600.00,44,0.00,0,0,0,0,558.0,424.0,134.0
2024-12-16T14:00,20.5,24140.00,3600.00,40,0.00,0,0,0,0,481.0,357.0,124.0
2024-12-16T15:00,20.8,24140.00,3600.00,39,0.00,0,0,0,0,349.0,242.0,107.0
2024-12-16T16:00,19.9,24140.00,3600.00,43,0.00,0,0,0,0,184.0,106.0,78.0
2024-12-16T17:00,17.6,24140.00,2626.22,54,0.00,0,0,0,0,38.0,14.0,24.0
2024-12-16T18:00,17.6,24140.00,0.00,58,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-16T19:00,16.5,24140.00,0.00,68,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-16T20:00,15.8,24140.00,0.00,71,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-16T21:00,14.9,24140.00,0.00,75,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-16T22:00,14.1,24140.00,0.00,79,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-16T23:00,13.2,24140.00,0.00,84,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-17T00:00,12.1,24140.00,0.00,89,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-17T01:00,11.4,24140.00,0.00,93,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-17T02:00,10.7,24140.00,0.00,96,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-17T03:00,10.1,24140.00,0.00,98,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-17T04:00,9.6,24140.00,0.00,100,0.00,100,100,0,0,0.0,0.0,0.0
2024-12-17T05:00,9.1,24140.00,0.00,100,0.00,100,100,0,0,0.0,0.0,0.0
2024-12-17T06:00,8.1,24140.00,0.00,100,0.00,100,100,0,0,0.0,0.0,0.0
2024-12-17T07:00,7.6,24140.00,0.00,100,0.00,100,100,0,0,3.0,0.0,3.0
2024-12-17T08:00,8.8,24140.00,90.77,97,0.00,100,100,0,0,63.0,10.0,53.0
2024-12-17T09:00,9.8,24140.00,0.00,94,0.00,100,100,0,0,141.0,18.0,123.0
2024-12-17T10:00,12.1,24140.00,1873.69,87,0.00,100,100,0,0,266.0,58.0,208.0
2024-12-17T11:00,15.4,24140.00,3600.00,71,0.00,7,7,0,0,415.0,166.0,249.0
2024-12-17T12:00,18.2,24140.00,3600.00,58,0.00,0,0,0,0,567.0,431.0,136.0
2024-12-17T13:00,19.6,24140.00,3600.00,50,0.00,0,0,0,0,553.0,419.0,134.0
2024-12-17T14:00,20.4,24140.00,3600.00,46,0.00,0,0,0,0,477.0,352.0,125.0
2024-12-17T15:00,20.4,24140.00,3600.00,45,0.00,0,0,0,0,346.0,238.0,108.0
2024-12-17T16:00,19.6,24140.00,3600.00,48,0.00,0,0,0,0,183.0,105.0,78.0
2024-12-17T17:00,17.5,24140.00,2617.55,59,0.00,0,0,0,0,39.0,14.0,25.0
2024-12-17T18:00,17.4,24140.00,0.00,62,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-17T19:00,16.6,24140.00,0.00,66,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-17T20:00,15.6,24140.00,0.00,71,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-17T21:00,14.6,24140.00,0.00,74,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-17T22:00,13.8,24140.00,0.00,75,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-17T23:00,12.9,24140.00,0.00,78,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-18T00:00,12.1,24140.00,0.00,83,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-18T01:00,11.4,24140.00,0.00,87,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-18T02:00,10.9,24140.00,0.00,88,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-18T03:00,10.4,24140.00,0.00,90,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-18T04:00,10.0,24140.00,0.00,91,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-18T05:00,9.6,24140.00,0.00,93,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-18T06:00,8.6,24140.00,0.00,96,0.00,3,3,0,0,0.0,0.0,0.0
2024-12-18T07:00,8.1,24140.00,0.00,98,0.00,22,22,0,0,3.0,0.0,3.0
2024-12-18T08:00,8.9,24140.00,3600.00,93,0.00,34,34,0,0,85.0,34.0,51.0
2024-12-18T09:00,11.2,24140.00,3600.00,80,0.00,2,2,0,0,235.0,130.0,105.0
2024-12-18T10:00,14.4,24140.00,3600.00,66,0.00,0,0,0,0,394.0,259.0,135.0
2024-12-18T11:00,17.5,24140.00,3600.00,54,0.00,0,0,0,0,519.0,388.0,131.0
2024-12-18T12:00,19.4,24140.00,3600.00,45,0.00,0,0,0,0,574.0,438.0,136.0
2024-12-18T13:00,20.5,24140.00,3600.00,39,0.00,0,0,0,0,562.0,428.0,134.0
2024-12-18T14:00,21.1,24140.00,3600.00,35,0.00,0,0,0,0,483.0,359.0,124.0
2024-12-18T15:00,21.1,24140.00,3600.00,33,0.00,0,0,0,0,350.0,242.0,108.0
2024-12-18T16:00,20.4,24140.00,3600.00,35,0.00,0,0,0,0,185.0,107.0,78.0
2024-12-18T17:00,18.1,24140.00,2907.73,44,0.00,0,0,0,0,40.0,15.0,25.0
2024-12-18T18:00,17.8,24140.00,0.00,51,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-18T19:00,16.5,24140.00,0.00,62,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-18T20:00,15.9,24140.00,0.00,64,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-18T21:00,15.1,24140.00,0.00,67,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-18T22:00,14.1,24140.00,0.00,71,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-18T23:00,13.2,24140.00,0.00,75,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-19T00:00,12.4,24140.00,0.00,78,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-19T01:00,11.6,24140.00,0.00,81,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-19T02:00,11.1,24140.00,0.00,82,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-19T03:00,10.4,24140.00,0.00,84,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-19T04:00,9.8,24140.00,0.00,86,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-19T05:00,9.2,24140.00,0.00,89,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-19T06:00,8.2,24140.00,0.00,91,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-19T07:00,7.8,24140.00,0.00,94,0.00,0,0,0,0,3.0,0.0,3.0
2024-12-19T08:00,9.6,24140.00,3600.00,87,0.00,0,0,0,0,89.0,38.0,51.0
2024-12-19T09:00,12.8,24140.00,3600.00,71,0.00,0,0,0,0,251.0,156.0,95.0
2024-12-19T10:00,15.9,24140.00,3600.00,59,0.00,0,0,0,0,407.0,290.0,117.0
2024-12-19T11:00,18.1,24140.00,3600.00,49,0.00,0,0,0,0,517.0,387.0,130.0
2024-12-19T12:00,19.6,24140.00,3600.00,40,0.00,0,0,0,0,565.0,430.0,135.0
2024-12-19T13:00,20.5,24140.00,3600.00,35,0.00,0,0,0,0,550.0,417.0,133.0
2024-12-19T14:00,21.0,24140.00,3600.00,33,0.00,0,0,0,0,472.0,348.0,124.0
2024-12-19T15:00,20.9,24140.00,3600.00,34,0.00,0,0,0,0,342.0,235.0,107.0
2024-12-19T16:00,20.1,24140.00,3600.00,36,0.00,0,0,0,0,181.0,104.0,77.0
2024-12-19T17:00,18.1,24140.00,2597.02,45,0.00,0,0,0,0,39.0,14.0,25.0
2024-12-19T18:00,17.7,24140.00,0.00,50,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-19T19:00,16.6,24140.00,0.00,56,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-19T20:00,15.6,24140.00,0.00,63,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-19T21:00,14.6,24140.00,0.00,68,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-19T22:00,13.8,24140.00,0.00,72,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-19T23:00,13.1,24140.00,0.00,74,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-20T00:00,12.5,24140.00,0.00,77,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-20T01:00,11.9,24140.00,0.00,79,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-20T02:00,11.4,24140.00,0.00,82,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-20T03:00,11.0,24140.00,0.00,84,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-20T04:00,10.5,24140.00,0.00,87,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-20T05:00,10.1,24140.00,0.00,88,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-20T06:00,9.6,24140.00,0.00,92,0.00,2,0,2,0,0.0,0.0,0.0
2024-12-20T07:00,9.4,24140.00,0.00,93,0.00,4,0,4,0,3.0,0.0,3.0
2024-12-20T08:00,11.1,24140.00,3600.00,83,0.00,0,0,0,0,84.0,35.0,49.0
2024-12-20T09:00,14.2,24140.00,3600.00,68,0.00,1,0,1,0,238.0,145.0,93.0
2024-12-20T10:00,17.4,24140.00,3600.00,56,0.00,0,0,0,0,388.0,272.0,116.0
2024-12-20T11:00,19.6,24140.00,3600.00,48,0.00,0,0,0,0,498.0,368.0,130.0
2024-12-20T12:00,21.2,24140.00,3600.00,41,0.00,0,0,0,0,551.0,416.0,135.0
2024-12-20T13:00,22.3,24140.00,3600.00,35,0.00,0,0,0,0,540.0,407.0,133.0
2024-12-20T14:00,22.8,24140.00,3600.00,34,0.00,0,0,0,0,466.0,342.0,124.0
2024-12-20T15:00,22.8,24140.00,3600.00,34,0.00,0,0,0,0,338.0,231.0,107.0
2024-12-20T16:00,21.9,24140.00,3600.00,39,0.00,0,0,0,0,179.0,102.0,77.0
2024-12-20T17:00,19.8,24140.00,2584.91,49,0.00,0,0,0,0,39.0,14.0,25.0
2024-12-20T18:00,19.3,24140.00,0.00,52,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-20T19:00,18.5,24140.00,0.00,57,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-20T20:00,17.4,24140.00,0.00,66,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-20T21:00,16.4,24140.00,0.00,71,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-20T22:00,15.6,24140.00,0.00,74,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-20T23:00,14.7,24140.00,0.00,77,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-21T00:00,13.9,24140.00,0.00,80,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-21T01:00,13.1,24140.00,0.00,82,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-21T02:00,12.4,24140.00,0.00,83,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-21T03:00,11.9,24140.00,0.00,84,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-21T04:00,11.5,24140.00,0.00,84,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-21T05:00,11.0,24140.00,0.00,85,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-21T06:00,9.4,24140.00,0.00,93,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-21T07:00,9.4,24140.00,0.00,92,0.00,0,0,0,0,3.0,0.0,3.0
2024-12-21T08:00,10.8,24140.00,3600.00,85,0.00,0,0,0,0,85.0,37.0,48.0
2024-12-21T09:00,13.2,24140.00,3600.00,71,0.00,0,0,0,0,243.0,151.0,92.0
2024-12-21T10:00,15.9,24140.00,3600.00,58,0.00,0,0,0,0,396.0,280.0,116.0
2024-12-21T11:00,18.6,24140.00,3600.00,47,0.00,0,0,0,0,507.0,378.0,129.0
2024-12-21T12:00,20.7,24140.00,3600.00,38,0.00,0,0,0,0,560.0,426.0,134.0
2024-12-21T13:00,21.9,24140.00,3600.00,33,0.00,0,0,0,0,549.0,416.0,133.0
2024-12-21T14:00,22.2,24140.00,3600.00,32,0.00,0,0,0,0,474.0,350.0,124.0
2024-12-21T15:00,22.0,24140.00,3600.00,34,0.00,0,0,0,0,345.0,237.0,108.0
2024-12-21T16:00,21.1,24140.00,3600.00,38,0.00,0,0,0,0,184.0,105.0,79.0
2024-12-21T17:00,18.9,24140.00,2871.68,48,0.00,0,0,0,0,41.0,15.0,26.0
2024-12-21T18:00,18.6,24140.00,0.00,50,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-21T19:00,17.5,24140.00,0.00,55,0.00,0,0,0,0,0.0,0.0,0.0
2024-12-21T20:00,16.5,24140.00,0.00,59,0.00,8,0,0,8,0.0,0.0,0.0
2024-12-21T21:00,15.4,24140.00,0.00,64,0.00,5,0,0,5,0.0,0.0,0.0
2024-12-21T22:00,14.4,24140.00,0.00,68,0.00,18,0,0,18,0.0,0.0,0.0
2024-12-21T23:00,13.8,24140.00,0.00,71,0.00,43,0,0,43,0.0,0.0,0.0
2024-12-22T00:00,12.9,24140.00,0.00,74,0.00,100,0,0,100,0.0,0.0,0.0
2024-12-22T01:00,12.2,24140.00,0.00,77,0.00,100,0,0,100,0.0,0.0,0.0
2024-12-22T02:00,11.7,24140.00,0.00,79,0.00,100,0,0,100,0.0,0.0,0.0
2024-12-22T03:00,11.7,24140.00,0.00,79,0.00,100,0,0,100,0.0,0.0,0.0
2024-12-22T04:00,11.6,24140.00,0.00,79,0.00,100,0,0,100,0.0,0.0,0.0
2024-12-22T05:00,11.6,24140.00,0.00,79,0.00,100,0,0,100,0.0,0.0,0.0
2024-12-22T06:00,10.3,24140.00,0.00,85,0.00,92,0,0,92,0.0,0.0,0.0
2024-12-22T07:00,10.1,24140.00,0.00,86,0.00,18,0,0,18,2.0,0.0,2.0
2024-12-22T08:00,11.1,24140.00,3600.00,81,0.00,6,0,0,6,84.0,34.0,50.0
2024-12-22T09:00,14.0,24140.00,3600.00,67,0.00,13,0,0,13,243.0,151.0,92.0
2024-12-22T10:00,17.1,24140.00,3600.00,52,0.00,0,0,0,0,395.0,276.0,119.0
2024-12-22T11:00,19.5,24140.00,3600.00,43,0.00,0,0,0,0,509.0,378.0,131.0
2024-12-22T12:00,21.0,24140.00,3600.00,39,0.00,0,0,0,0,562.0,426.0,136.0
2024-12-22T13:00,21.9,24140.00,3600.00,37,0.00,0,0,0,0,550.0,416.0,134.0
2024-12-22T14:00,22.4,24140.00,3600.00,35,0.00,0,0,0,0,474.0,349.0,125.0
2024-12-22T15:00,22.2,24140.00,3600.00,34,0.00,0,0,0,0,346.0,237.0,109.0
2024-12-22T16:00,21.5,24140.00,3600.00,36,0.00,0,0,0,0,185.0,106.0,79.0
2024-12-22T17:00,19.7,24140.00,2857.22,42,0.00,0,0,0,0,42.0,15.0,27.0
